IdRegistro,IdPermeabilidad,Peso1,Peso2,Permeabilidad
REG-0014908,1,50,136,172
REG-0014909,1,50,134,168
REG-0014910,1,50,139,178
REG-0014911,1,50,135,170
REG-0014912,1,50,136,172
REG-0014913,1,50,134,168
REG-0014914,1,50,132,164
REG-0014915,1,50,130,160
REG-0014916,1,50,131,162
REG-0014917,1,50,134,168
REG-0014918,1,50,128,156
REG-0014919,1,50,132,164
REG-0014920,1,50,134,168
REG-0014921,1,50,138,176
REG-0014922,1,50,132,164
REG-0014923,1,50,136,172
REG-0014924,1,50,138,176
REG-0014925,1,50,135,170
REG-0014926,1,50,135,170
REG-0014927,1,50,132,164
REG-0014928,1,50,136,172
REG-0014929,1,50,138,176
REG-0014930,1,50,132,164
REG-0014931,1,50,132,164
REG-0014932,1,50,130,160
REG-0014933,1,50,128,156
REG-0014934,1,50,133,166
REG-0014935,1,50,130,160
REG-0014936,1,50,135,170
REG-0014937,1,50,133,166
REG-0014938,1,50,132,164
REG-0014939,1,50,130,160
REG-0014940,1,50,138,176
REG-0014941,1,50,140,180
REG-0014942,1,50,134,168
REG-0014943,1,50,136,172
REG-0014944,1,50,134,168
REG-0014945,1,50,130,160
REG-0014946,1,50,138,176
REG-0014947,1,50,136,172
REG-0014948,1,50,143,186
REG-0014949,1,50,137,174
REG-0014950,1,50,130,160
REG-0014951,1,50,134,168
REG-0014952,1,50,132,164
REG-0014953,1,50,131,162
REG-0014954,1,50,138,176
REG-0014955,1,50,136,172
REG-0014956,1,50,,-100
REG-0014957,1,50,138,176
REG-0014958,1,50,138,176
REG-0014959,1,50,135,170
REG-0014960,1,50,135,170
REG-0014961,1,50,134,168
REG-0014962,1,50,138,176
REG-0014963,1,50,140,180
REG-0014964,1,50,136,172
REG-0014965,1,50,132,164
REG-0014966,1,50,135,170
REG-0014967,1,50,133,166
REG-0014968,1,50,135,170
REG-0014969,1,50,138,176
REG-0014970,1,50,136,172
REG-0014971,1,50,140,180
REG-0014972,1,50,138,176
REG-0014973,1,50,138,176
REG-0014974,1,50,136,172
REG-0014975,1,50,146,192
REG-0014976,1,50,133,166
REG-0014977,1,50,143,186
REG-0014978,1,50,125,150
REG-0014979,1,50,140,180
REG-0014980,1,50,130,160
REG-0014981,1,50,145,190
REG-0014982,1,50,128,156
REG-0014983,1,50,146,192
REG-0014984,1,50,150,200
REG-0014985,1,50,,-100
REG-0014986,1,50,,-100
REG-0014987,1,50,144,188
REG-0014988,1,50,134,168
REG-0014989,1,50,140,180
REG-0014990,1,50,133,166
REG-0014991,1,50,128,156
REG-0014992,1,50,136,172
REG-0014993,1,50,126,152
REG-0014994,1,50,140,180
REG-0014995,1,50,135,170
REG-0014996,1,50,138,176
REG-0014997,1,50,125,150
REG-0014998,1,50,138,176
REG-0014999,1,50,132,164
REG-0015000,1,50,126,152
REG-0015001,1,50,140,180
REG-0015002,1,50,135,170
REG-0015003,1,50,128,156
REG-0015004,1,50,136,172
REG-0015005,1,50,134,168
REG-0015006,1,50,138,176
REG-0015007,1,50,132,164
REG-0015008,1,50,130,160
REG-0015009,1,50,136,172
REG-0015010,1,50,134,168
REG-0015011,1,50,135,170
REG-0015012,1,50,135,170
REG-0015013,1,50,136,172
REG-0015014,1,50,140,180
REG-0015015,1,50,134,168
REG-0015016,1,50,136,172
REG-0015017,1,50,136,172
REG-0015018,1,50,142,184
REG-0015019,1,50,130,160
REG-0015020,1,50,138,176
REG-0015021,1,50,127,154
REG-0015022,1,50,140,180
REG-0015023,1,50,134,168
REG-0015024,1,50,128,156
REG-0015025,1,50,144,188
REG-0015026,1,50,134,168
REG-0015027,1,50,130,160
REG-0015028,1,50,142,184
REG-0015029,1,50,140,180
REG-0015030,1,50,138,176
REG-0015031,1,50,144,188
REG-0015032,1,50,136,172
REG-0015033,1,50,132,164
REG-0015034,1,50,138,176
REG-0015035,1,50,134,168
REG-0015036,1,50,136,172
REG-0015037,1,50,137,174
REG-0015038,1,50,138,176
REG-0015039,1,50,136,172
REG-0015040,1,50,138,176
REG-0015041,1,50,136,172
REG-0015042,1,50,140,180
REG-0015043,1,50,138,176
REG-0015044,1,50,140,180
REG-0015045,1,50,140,180
REG-0015046,1,50,134,168
REG-0015047,1,50,134,168
REG-0015048,1,50,125,150
REG-0015049,1,50,132,164
REG-0015050,1,50,136,172
REG-0015051,1,50,132,164
REG-0015052,1,50,125,150
REG-0015053,1,50,135,170
REG-0015054,1,50,130,160
REG-0015055,1,50,126,152
REG-0015056,1,50,133,166
REG-0015057,1,50,132,164
REG-0015058,1,50,139,178
REG-0015059,1,50,140,180
REG-0015060,1,50,130,160
REG-0015061,1,50,128,156
REG-0015062,1,50,125,150
REG-0015063,1,50,130,160
REG-0015064,1,50,138,176
REG-0015065,1,50,131,162
REG-0015066,1,50,136,172
REG-0015067,1,50,142,184
REG-0015068,1,50,138,176
REG-0015069,1,50,144,188
REG-0015070,1,50,135,170
REG-0015071,1,50,132,164
REG-0015072,1,50,126,152
REG-0015073,1,50,144,188
REG-0015074,1,50,140,180
REG-0015075,1,50,138,176
REG-0015076,1,50,132,164
REG-0015077,1,50,142,184
REG-0015078,1,50,125,150
REG-0015079,1,50,130,160
REG-0015080,1,50,126,152
REG-0015081,1,50,138,176
REG-0015082,1,50,125,150
REG-0015083,1,50,128,156
REG-0015084,1,50,125,150
REG-0015085,1,50,128,156
REG-0015086,1,50,138,176
REG-0015087,1,50,132,164
REG-0015088,1,50,132,164
REG-0015089,1,50,138,176
REG-0015090,1,50,138,176
REG-0015091,1,50,138,176
REG-0015092,1,50,136,172
REG-0015093,1,50,140,180
REG-0015094,1,50,138,176
REG-0015095,1,50,136,172
REG-0015096,1,50,140,180
REG-0015097,1,50,138,176
REG-0015098,1,50,132,164
REG-0015099,1,50,138,176
REG-0015100,1,50,140,180
REG-0015101,1,50,138,176
REG-0015102,1,50,139,178
REG-0015103,1,50,138,176
REG-0015104,1,50,136,172
REG-0015105,1,50,138,176
REG-0015106,1,50,136,172
REG-0015107,1,50,148,196
REG-0015108,1,50,136,172
REG-0015109,1,50,138,176
REG-0015110,1,50,138,176
REG-0015111,1,50,140,180
REG-0015112,1,50,134,168
REG-0015113,1,50,130,160
REG-0015114,1,50,126,152
REG-0015115,1,50,128,156
REG-0015116,1,50,130,160
REG-0015117,1,50,,-100
REG-0015118,1,50,145,190
REG-0015119,1,50,124,148
REG-0015120,1,50,138,176
REG-0015121,1,50,152,204
REG-0015122,1,50,143,186
REG-0015123,1,50,130,160
REG-0015124,1,50,140,180
REG-0015125,1,50,128,156
REG-0015126,1,50,140,180
REG-0015127,1,50,130,160
REG-0015128,1,50,138,176
REG-0015129,1,50,135,170
REG-0015130,1,50,128,156
REG-0015131,1,50,138,176
REG-0015132,1,50,136,172
REG-0015133,1,50,128,156
REG-0015134,1,50,138,176
REG-0015135,1,50,136,172
REG-0015136,1,50,138,176
REG-0015137,1,50,136,172
REG-0015138,1,50,128,156
REG-0015139,1,50,138,176
REG-0015140,1,50,136,172
REG-0015141,1,50,133,166
REG-0015142,1,50,140,180
REG-0015143,1,50,133,166
REG-0015144,1,50,140,180
REG-0015145,1,50,122,144
REG-0015146,1,50,152,204
REG-0015147,1,50,130,160
REG-0015148,1,50,158,216
REG-0015149,1,50,130,160
REG-0015150,1,50,150,200
REG-0015151,1,50,129,158
REG-0015152,1,50,160,220
REG-0015153,1,50,154,208
REG-0015154,1,50,126,152
REG-0015155,1,50,140,180
REG-0015156,1,50,145,190
REG-0015157,1,50,140,180
REG-0015158,1,50,130,160
REG-0015159,1,50,140,180
REG-0015160,1,50,146,192
REG-0015161,1,50,140,180
REG-0015162,1,50,129,158
REG-0015163,1,50,135,170
REG-0015164,1,50,138,176
REG-0015165,1,50,138,176
REG-0015166,1,50,134,168
REG-0015167,1,50,136,172
REG-0015168,1,50,134,168
REG-0015169,1,50,132,164
REG-0015170,1,50,128,156
REG-0015171,1,50,136,172
REG-0015172,1,50,130,160
REG-0015173,1,50,135,170
REG-0015174,1,50,125,150
REG-0015175,1,50,131,162
REG-0015176,1,50,129,158
REG-0015177,1,50,137,174
REG-0015178,1,50,134,168
REG-0015179,1,50,136,172
REG-0015180,1,50,138,176
REG-0015181,1,50,148,196
REG-0015182,1,50,140,180
REG-0015183,1,50,144,188
REG-0015184,1,50,140,180
REG-0015185,1,50,145,190
REG-0015186,1,50,139,178
REG-0015187,1,50,155,210
REG-0015188,1,50,144,188
REG-0015189,1,50,150,200
REG-0015190,1,50,142,184
REG-0015191,1,50,156,212
REG-0015192,1,50,136,172
REG-0015193,1,50,150,200
REG-0015194,1,50,145,190
REG-0015195,1,50,142,184
REG-0015196,1,50,145,190
REG-0015197,1,50,140,180
REG-0015198,1,50,144,188
REG-0015199,1,50,138,176
REG-0015200,1,50,135,170
REG-0015201,1,50,143,186
REG-0015202,1,50,152,204
REG-0015203,1,50,137,174
REG-0015204,1,50,148,196
REG-0015205,1,50,132,164
REG-0015206,1,50,136,172
REG-0015207,1,50,150,200
REG-0015208,1,50,150,200
REG-0015209,1,50,148,196
REG-0015210,1,50,148,196
REG-0015211,1,50,136,172
REG-0015212,1,50,144,188
REG-0015213,1,50,138,176
REG-0015214,1,50,140,180
REG-0015215,1,50,144,188
REG-0015216,1,50,136,172
REG-0015217,1,50,132,164
REG-0015218,1,50,131,162
REG-0015219,1,50,130,160
REG-0015220,1,50,140,180
REG-0015221,1,50,140,180
REG-0015222,1,50,142,184
REG-0015223,1,50,140,180
REG-0015224,1,50,150,200
REG-0015225,1,50,148,196
REG-0015226,1,50,136,172
REG-0015227,1,50,138,176
REG-0015228,1,50,,-100
REG-0015229,1,50,,-100
REG-0015230,1,50,148,196
REG-0015231,1,50,126,152
REG-0015232,1,50,130,160
REG-0015233,1,50,128,156
REG-0015234,1,50,127,154
REG-0015235,1,50,125,150
REG-0015236,1,50,133,166
REG-0015237,1,50,130,160
REG-0015238,1,50,131,162
REG-0015239,1,50,133,166
REG-0015240,1,50,129,158
REG-0015241,1,50,130,160
REG-0015242,1,50,132,164
REG-0015243,1,50,130,160
REG-0015244,1,50,132,164
REG-0015245,1,50,129,158
REG-0015246,1,50,126,152
REG-0015247,1,50,134,168
REG-0015248,1,50,136,172
REG-0015249,1,50,134,168
REG-0015250,1,50,136,172
REG-0015251,1,50,135,170
REG-0015252,1,50,138,176
REG-0015253,1,50,136,172
REG-0015254,1,50,130,160
REG-0015255,1,50,134,168
REG-0015256,1,50,132,164
REG-0015257,1,50,136,172
REG-0015258,1,50,133,166
REG-0015259,1,50,132,164
REG-0015260,1,50,130,160
REG-0015261,1,50,135,170
REG-0015262,1,50,131,162
REG-0015263,1,50,132,164
REG-0015264,1,50,134,168
REG-0015265,1,50,135,170
REG-0015266,1,50,,-100
REG-0015267,1,50,,-100
REG-0015268,1,50,,-100
REG-0015269,1,50,134,168
REG-0015270,1,50,135,170
REG-0015271,1,50,132,164
REG-0015272,1,50,130,160
REG-0015273,1,50,128,156
REG-0015274,1,50,132,164
REG-0015275,1,50,129,158
REG-0015276,1,50,128,156
REG-0015277,1,50,127,154
REG-0015278,1,50,128,156
REG-0015279,1,50,130,160
REG-0015280,1,50,130,160
REG-0015281,1,50,128,156
REG-0015282,1,50,129,158
REG-0015283,1,50,128,156
REG-0015284,1,50,132,164
REG-0015285,1,50,134,168
REG-0015286,1,50,136,172
REG-0015287,1,50,130,160
REG-0015288,1,50,140,180
REG-0015289,1,50,136,172
REG-0015290,1,50,140,180
REG-0015291,1,50,132,164
REG-0015292,1,50,130,160
REG-0015293,1,50,138,176
REG-0015294,1,50,136,172
REG-0015295,1,50,138,176
REG-0015296,1,50,137,174
REG-0015297,1,50,134,168
REG-0015298,1,50,137,174
REG-0015299,1,50,123,146
REG-0015300,1,50,132,164
REG-0015301,1,50,140,180
REG-0015302,1,50,132,164
REG-0015303,1,50,128,156
REG-0015304,1,50,121,142
REG-0015305,1,50,129,158
REG-0015306,1,50,130,160
REG-0015307,1,50,135,170
REG-0015308,1,50,132,164
REG-0015309,1,50,141,182
REG-0015310,1,50,130,160
REG-0015311,1,50,140,180
REG-0015312,1,50,130,160
REG-0015313,1,50,135,170
REG-0015314,1,50,130,160
REG-0015315,1,50,135,170
REG-0015316,1,50,130,160
REG-0015317,1,50,128,156
REG-0015318,1,50,132,164
REG-0015319,1,50,129,158
REG-0015320,1,50,134,168
REG-0015321,1,50,136,172
REG-0015322,1,50,138,176
REG-0015323,1,50,140,180
REG-0015324,1,50,136,172
REG-0015325,1,50,138,176
REG-0015326,1,50,134,168
REG-0015327,1,50,136,172
REG-0015328,1,50,134,168
REG-0015329,1,50,129,158
REG-0015330,1,50,140,180
REG-0015331,1,50,122,144
REG-0015332,1,50,136,172
REG-0015333,1,50,138,176
REG-0015334,1,50,140,180
REG-0015335,1,50,137,174
REG-0015336,1,50,130,160
REG-0015337,1,50,126,152
REG-0015338,1,50,139,178
REG-0015339,1,50,128,156
REG-0015340,1,50,132,164
REG-0015341,1,50,124,148
REG-0015342,1,50,136,172
REG-0015343,1,50,138,176
REG-0015344,1,50,139,178
REG-0015345,1,50,130,160
REG-0015346,1,50,130,160
REG-0015347,1,50,134,168
REG-0015348,1,50,136,172
REG-0015349,1,50,134,168
REG-0015350,1,50,134,168
REG-0015351,1,50,132,164
REG-0015352,1,50,136,172
REG-0015353,1,50,134,168
REG-0015354,1,50,136,172
REG-0015355,1,50,135,170
REG-0015356,1,50,140,180
REG-0015357,1,50,139,178
REG-0015358,1,50,138,176
REG-0015359,1,50,136,172
REG-0015360,1,50,138,176
REG-0015361,1,50,135,170
REG-0015362,1,50,120,140
REG-0015363,1,50,140,180
REG-0015364,1,50,121,142
REG-0015365,1,50,141,182
REG-0015366,1,50,120,140
REG-0015367,1,50,136,172
REG-0015368,1,50,140,180
REG-0015369,1,50,140,180
REG-0015370,1,50,132,164
REG-0015371,1,50,122,144
REG-0015372,1,50,152,204
REG-0015373,1,50,140,180
REG-0015374,1,50,148,196
REG-0015375,1,50,136,172
REG-0015376,1,50,135,170
REG-0015377,1,50,138,176
REG-0015378,1,50,,-100
REG-0015379,1,50,,-100
REG-0015380,1,50,144,188
REG-0015381,1,50,140,180
REG-0015382,1,50,120,140
REG-0015383,1,50,125,150
REG-0015384,1,50,122,144
REG-0015385,1,50,130,160
REG-0015386,1,50,129,158
REG-0015387,1,50,155,210
REG-0015388,1,50,135,170
REG-0015389,1,50,134,168
REG-0015390,1,50,145,190
REG-0015391,1,50,136,172
REG-0015392,1,50,135,170
REG-0015393,1,50,142,184
REG-0015394,1,50,138,176
REG-0015395,1,50,128,156
REG-0015396,1,50,136,172
REG-0015397,1,50,138,176
REG-0015398,1,50,136,172
REG-0015399,1,50,138,176
REG-0015400,1,50,136,172
REG-0015401,1,50,140,180
REG-0015402,1,50,135,170
REG-0015403,1,50,142,184
REG-0015404,1,50,136,172
REG-0015405,1,50,140,180
REG-0015406,1,50,135,170
REG-0015407,1,50,132,164
REG-0015408,1,50,155,210
REG-0015409,1,50,136,172
REG-0015410,1,50,150,200
REG-0015411,1,50,135,170
REG-0015412,1,50,129,158
REG-0015413,1,50,150,200
REG-0015414,1,50,130,160
REG-0015415,1,50,153,206
REG-0015416,1,50,132,164
REG-0015417,1,50,153,206
REG-0015418,1,50,130,160
REG-0015419,1,50,144,188
REG-0015420,1,50,128,156
REG-0015421,1,50,134,168
REG-0015422,1,50,122,144
REG-0015423,1,50,144,188
REG-0015424,1,50,127,154
REG-0015425,1,50,136,172
REG-0015426,1,50,134,168
REG-0015427,1,50,148,196
REG-0015428,1,50,130,160
REG-0015429,1,50,131,162
REG-0015430,1,50,119,138
REG-0015431,1,50,130,160
REG-0015432,1,50,125,150
REG-0015433,1,50,134,168
REG-0015434,1,50,138,176
REG-0015435,1,50,134,168
REG-0015436,1,50,136,172
REG-0015437,1,50,128,156
REG-0015438,1,50,150,200
REG-0015439,1,50,139,178
REG-0015440,1,50,140,180
REG-0015441,1,50,139,178
REG-0015442,1,50,134,168
REG-0015443,1,50,153,206
REG-0015444,1,50,136,172
REG-0015445,1,50,140,180
REG-0015446,1,50,150,200
REG-0015447,1,50,122,144
REG-0015448,1,50,128,156
REG-0015449,1,50,136,172
REG-0015450,1,50,138,176
REG-0015451,1,50,132,164
REG-0015452,1,50,134,168
REG-0015453,1,50,132,164
REG-0015454,1,50,200,300
REG-0015455,1,50,134,168
REG-0015456,1,50,138,176
REG-0015457,1,50,135,170
REG-0015458,1,50,138,176
REG-0015459,1,50,134,168
REG-0015460,1,50,136,172
REG-0015461,1,50,135,170
REG-0015462,1,50,145,190
REG-0015463,1,50,136,172
REG-0015464,1,50,134,168
REG-0015465,1,50,136,172
REG-0015466,1,50,138,176
REG-0015467,1,50,136,172
REG-0015468,1,50,145,190
REG-0015469,1,50,124,148
REG-0015470,1,50,131,162
REG-0015471,1,50,148,196
REG-0015472,1,50,122,144
REG-0015473,1,50,135,170
REG-0015474,1,50,120,140
REG-0015475,1,50,129,158
REG-0015476,1,50,140,180
REG-0015477,1,50,132,164
REG-0015478,1,50,136,172
REG-0015479,1,50,152,204
REG-0015480,1,50,125,150
REG-0015481,1,50,130,160
REG-0015482,1,50,123,146
REG-0015483,1,50,132,164
REG-0015484,1,50,140,180
REG-0015485,1,50,125,150
REG-0015486,1,50,135,170
REG-0015487,1,50,130,160
REG-0015488,1,50,134,168
REG-0015489,1,50,150,200
REG-0015490,1,50,140,180
REG-0015491,1,50,146,192
REG-0015492,1,50,140,180
REG-0015493,1,50,138,176
REG-0015494,1,50,140,180
REG-0015495,1,50,140,180
REG-0015496,1,50,134,168
REG-0015497,1,50,136,172
REG-0015498,1,50,140,180
REG-0015499,1,50,136,172
REG-0015500,1,50,138,176
REG-0015501,1,50,136,172
REG-0015502,1,50,134,168
REG-0015503,1,50,140,180
REG-0015504,1,50,136,172
REG-0015505,1,50,138,176
REG-0015506,1,50,136,172
REG-0015507,1,50,134,168
REG-0015508,1,50,138,176
REG-0015509,1,50,136,172
REG-0015510,1,50,135,170
REG-0015511,1,50,144,188
REG-0015512,1,50,135,170
REG-0015513,1,50,122,144
REG-0015514,1,50,146,192
REG-0015515,1,50,154,208
REG-0015516,1,50,140,180
REG-0015517,1,50,136,172
REG-0015518,1,50,140,180
REG-0015519,1,50,138,176
REG-0015520,1,50,145,190
REG-0015521,1,50,128,156
REG-0015522,1,50,135,170
REG-0015523,1,50,125,150
REG-0015524,1,50,137,174
REG-0015525,1,50,124,148
REG-0015526,1,50,135,170
REG-0015527,1,50,138,176
REG-0015528,1,50,136,172
REG-0015529,1,50,139,178
REG-0015530,1,50,150,200
REG-0015531,1,50,125,150
REG-0015532,1,50,135,170
REG-0015533,1,50,134,168
REG-0015534,1,50,138,176
REG-0015535,1,50,136,172
REG-0015536,1,50,140,180
REG-0015537,1,50,134,168
REG-0015538,1,50,140,180
REG-0015539,1,50,136,172
REG-0015540,1,50,138,176
REG-0015541,1,50,140,180
REG-0015542,1,50,136,172
REG-0015543,1,50,134,168
REG-0015544,1,50,136,172
REG-0015545,1,50,148,196
REG-0015546,1,50,139,178
REG-0015547,1,50,132,164
REG-0015548,1,50,142,184
REG-0015549,1,50,129,158
REG-0015550,1,50,138,176
REG-0015551,1,50,139,178
REG-0015552,1,50,130,160
REG-0015553,1,50,150,200
REG-0015554,1,50,134,168
REG-0015555,1,50,136,172
REG-0015556,1,50,135,170
REG-0015557,1,50,135,170
REG-0015558,1,50,150,200
REG-0015559,1,50,141,182
REG-0015560,1,50,140,180
REG-0015561,1,50,136,172
REG-0015562,1,50,139,178
REG-0015563,1,50,138,176
REG-0015564,1,50,132,164
REG-0015565,1,50,146,192
REG-0015566,1,50,140,180
REG-0015567,1,50,144,188
REG-0015568,1,50,142,184
REG-0015569,1,50,140,180
REG-0015570,1,50,139,178
REG-0015571,1,50,140,180
REG-0015572,1,50,142,184
REG-0015573,1,50,139,178
REG-0015574,1,50,140,180
REG-0015575,1,50,136,172
REG-0015576,1,50,138,176
REG-0015577,1,50,142,184
REG-0015578,1,50,146,192
REG-0015579,1,50,126,152
REG-0015580,1,50,134,168
REG-0015581,1,50,136,172
REG-0015582,1,50,132,164
REG-0015583,1,50,141,182
REG-0015584,1,50,129,158
REG-0015585,1,50,130,160
REG-0015586,1,50,140,180
REG-0015587,1,50,140,180
REG-0015588,1,50,135,170
REG-0015589,1,50,134,168
REG-0015590,1,50,125,150
REG-0015591,1,50,133,166
REG-0015592,1,50,135,170
REG-0015593,1,50,130,160
REG-0015594,1,50,133,166
REG-0015595,1,50,138,176
REG-0015596,1,50,,-100
REG-0015597,1,50,136,172
REG-0015598,1,50,130,160
REG-0015599,1,50,135,170
REG-0015600,1,50,140,180
REG-0015601,1,50,132,164
REG-0015602,1,50,138,176
REG-0015603,1,50,139,178
REG-0015604,1,50,130,160
REG-0015605,1,50,135,170
REG-0015606,1,50,138,176
REG-0015607,1,50,135,170
REG-0015608,1,50,132,164
REG-0015609,1,50,135,170
REG-0015610,1,50,140,180
REG-0015611,1,50,136,172
REG-0015612,1,50,142,184
REG-0015613,1,50,135,170
REG-0015614,1,50,139,178
REG-0015615,1,50,128,156
REG-0015616,1,50,130,160
REG-0015617,1,50,140,180
REG-0015618,1,50,134,168
REG-0015619,1,50,128,156
REG-0015620,1,50,128,156
REG-0015621,1,50,130,160
REG-0015622,1,50,128,156
REG-0015623,1,50,132,164
REG-0015624,1,50,134,168
REG-0015625,1,50,135,170
REG-0015626,1,50,138,176
REG-0015627,1,50,138,176
REG-0015628,1,50,135,170
REG-0015629,1,50,136,172
REG-0015630,1,50,135,170
REG-0015631,1,50,134,168
REG-0015632,1,50,138,176
REG-0015633,1,50,138,176
REG-0015634,1,50,134,168
REG-0015635,1,50,129,158
REG-0015636,1,50,138,176
REG-0015637,1,50,136,172
REG-0015638,1,50,138,176
REG-0015639,1,50,136,172
REG-0015640,1,50,133,166
REG-0015641,1,50,140,180
REG-0015642,1,50,132,164
REG-0015643,1,50,135,170
REG-0015644,1,50,156,212
REG-0015645,1,50,150,200
REG-0015646,1,50,133,166
REG-0015647,1,50,140,180
REG-0015648,1,50,136,172
REG-0015649,1,50,135,170
REG-0015650,1,50,136,172
REG-0015651,1,50,140,180
REG-0015652,1,50,130,160
REG-0015653,1,50,128,156
REG-0015654,1,50,126,152
REG-0015655,1,50,130,160
REG-0015656,1,50,135,170
REG-0015657,1,50,132,164
REG-0015658,1,50,134,168
REG-0015659,1,50,136,172
REG-0015660,1,50,134,168
REG-0015661,1,50,134,168
REG-0015662,1,50,140,180
REG-0015663,1,50,138,176
REG-0015664,1,50,136,172
REG-0015665,1,50,128,156
REG-0015666,1,50,138,176
REG-0015667,1,50,145,190
REG-0015668,1,50,140,180
REG-0015669,1,50,135,170
REG-0015670,1,50,138,176
REG-0015671,1,50,133,166
REG-0015672,1,50,144,188
REG-0015673,1,50,140,180
REG-0015674,1,50,136,172
REG-0015675,1,50,142,184
REG-0015676,1,50,140,180
REG-0015677,1,50,145,190
REG-0015678,1,50,148,196
REG-0015679,1,50,148,196
REG-0015680,1,50,149,198
REG-0015681,1,50,145,190
REG-0015682,1,50,150,200
REG-0015683,1,50,152,204
REG-0015684,1,50,150,200
REG-0015685,1,50,141,182
REG-0015686,1,50,150,200
REG-0015687,1,50,143,186
REG-0015688,1,50,142,184
REG-0015689,1,50,145,190
REG-0015690,1,50,140,180
REG-0015691,1,50,133,166
REG-0015692,1,50,145,190
REG-0015693,1,50,139,178
REG-0015694,1,50,145,190
REG-0015695,1,50,140,180
REG-0015696,1,50,134,168
REG-0015697,1,50,135,170
REG-0015698,1,50,145,190
REG-0015699,1,50,140,180
REG-0015700,1,50,148,196
REG-0015701,1,50,146,192
REG-0015702,1,50,144,188
REG-0015703,1,50,144,188
REG-0015704,1,50,148,196
REG-0015705,1,50,136,172
REG-0015706,1,50,148,196
REG-0015707,1,50,134,168
REG-0015708,1,50,146,192
REG-0015709,1,50,145,190
REG-0015710,1,50,136,172
REG-0015711,1,50,133,166
REG-0015712,1,50,148,196
REG-0015713,1,50,135,170
REG-0015714,1,50,134,168
REG-0015715,1,50,132,164
REG-0015716,1,50,137,174
REG-0015717,1,50,134,168
REG-0015718,1,50,145,190
REG-0015719,1,50,138,176
REG-0015720,1,50,145,190
REG-0015721,1,50,140,180
REG-0015722,1,50,133,166
REG-0015723,1,50,135,170
REG-0015724,1,50,137,174
REG-0015725,1,50,138,176
REG-0015726,1,50,150,200
REG-0015727,1,50,145,190
REG-0015728,1,50,143,186
REG-0015729,1,50,145,190
REG-0015730,1,50,136,172
REG-0015731,1,50,146,192
REG-0015732,1,50,144,188
REG-0015733,1,50,132,164
REG-0015734,1,50,128,156
REG-0015735,1,50,138,176
REG-0015736,1,50,145,190
REG-0015737,1,50,136,172
REG-0015738,1,50,134,168
REG-0015739,1,50,140,180
REG-0015740,1,50,138,176
REG-0015741,1,50,138,176
REG-0015742,1,50,132,164
REG-0015743,1,50,139,178
REG-0015744,1,50,132,164
REG-0015745,1,50,145,190
REG-0015746,1,50,148,196
REG-0015747,1,50,145,190
REG-0015748,1,50,133,166
REG-0015749,1,50,145,190
REG-0015750,1,50,137,174
REG-0015751,1,50,129,158
REG-0015752,1,50,140,180
REG-0015753,1,50,132,164
REG-0015754,1,50,132,164
REG-0015755,1,50,130,160
REG-0015756,1,50,133,166
REG-0015757,1,50,138,176
REG-0015758,1,50,134,168
REG-0015759,1,50,136,172
REG-0015760,1,50,134,168
REG-0015761,1,50,131,162
REG-0015762,1,50,136,172
REG-0015763,1,50,133,166
REG-0015764,1,50,131,162
REG-0015765,1,50,130,160
REG-0015766,1,50,133,166
REG-0015767,1,50,130,160
REG-0015768,1,50,132,164
REG-0015769,1,50,127,154
REG-0015770,1,50,138,176
REG-0015771,1,50,152,204
REG-0015772,1,50,135,170
REG-0015773,1,50,141,182
REG-0015774,1,50,144,188
REG-0015775,1,50,140,180
REG-0015776,1,50,138,176
REG-0015777,1,50,148,196
REG-0015778,1,50,136,172
